area|bedrooms|contractType|currentPhase|floor|isMarketplace|parkingSpots|price|productType|status|subwayShortestDistance|suits|towerHasElevator|lat|lng|streetType|neighborhood|taxRobberyMurder
90|3|exclusive|ready_to_move|9|1|3|650000.0|market|FOR_SALE|1452.35|1|1|-23.6147182|-46.6243296|Rua|Cursino|0.0
91|2|exclusive|ready_to_move|6|0|1|1330000.0|select|FOR_SALE|2030.16|1|0|-23.5881229|-46.6730384|Rua|Vila olimpia|0.0
85|2|non_exclusive|ready_to_move|1|1|1|1250000.0|market|FOR_SALE|1060.24|1|1|-23.569368|-46.6623206|Rua|Jardim america|0.0
140|3|exclusive|set_up|11|1|1|2100000.0|select|FOR_SALE|592.02|1|0|-23.5623271|-46.6628803|Rua|Jardim america|0.0
48|2|non_exclusive|ready_to_move|6|1|1|550000.0|market|FOR_SALE|881.009|0|1|-23.6308079|-46.7012114|Rua|Santo amaro|0.0
54|2|exclusive|set_up|9|1|1|686000.0|select|FOR_SALE|311.056|0|1|-23.5352573|-46.6584155|Rua|Santa cecilia|0.0
122|3|exclusive|ready_to_move|16|1|3|1380000.0|market|FOR_SALE|3050.22|3|0|-23.5348051|-46.717994|Rua|Alto da lapa|0.0
168|3|exclusive|set_up|12|0|2|2010000.0|select|FOR_SALE|679.83|3|0|-23.6012791|-46.6682784|Rua|Moema passaros|0.0
94|2|exclusive|ready_to_move|2|1|2|1516000.0|market|FOR_SALE|1232.06|2|1|-23.60058488|-46.67511772|Rua|Vila olimpia|0.0
99|3|exclusive|final_details|15|0|2|1300000.0|select|FOR_SALE|729.396|1|0|-23.6051307|-46.6736132|Avenida|Moema passaros|0.0
97|2|exclusive|ready_to_move|11|1|1|970000.0|market|FOR_SALE|825.644|1|1|-23.5715936|-46.6549015|Rua|Jardim paulista|0.0
255|4|exclusive|set_up|17|0|4|3400000.0|select|FOR_SALE|737.695|4|0|-23.6081451|-46.6570022|Alameda|Moema indios|0.0
85|3|exclusive|ready_to_move|7|1|2|820000.0|market|FOR_SALE|414.925|1|1|-23.599903|-46.6409434|Rua|Vila clementino|0.0
196|4|exclusive|set_up|4|0|3|3370000.0|select|FOR_SALE|1673.27|4|0|-23.5810443|-46.6816343|Rua|Itaim bibi|0.0
149|3|exclusive|ready_to_move|4|1|1|1200000.0|market|FOR_SALE|1010.92|1|1|-23.5717441|-46.6577044|Alameda|Jardim paulista|0.0
150|3|exclusive|set_up|6|0|3|1810000.0|select|FOR_SALE|1116.24|2|0|-23.604058|-46.67771|Rua|Vila olimpia|0.0
75|3|exclusive|ready_to_move|7|1|2|450000.0|market|FOR_SALE|2966.32|1|1|-23.4731996|-46.6373108|Avenida|Mandaqui|0.0
99|3|exclusive|set_up|5|1|1|1205000.0|select|FOR_SALE|250.805|0|0|-23.5653398|-46.6537675|Alameda|Jardim paulista|0.0
170|3|exclusive|set_up|2|0|3|1940000.0|home_flipping|FOR_SALE|324.225|2|0|-23.549097|-46.6896647|Rua|Vila madalena|0.0
200|4|exclusive|set_up|8|0|2|2080000.0|select|FOR_SALE|570.915|4|0|-23.5739519|-46.6464659|Rua|Paraiso|0.0
105|3|non_exclusive|ready_to_move|4|1|2|880000.0|market|FOR_SALE|1181.45|2|1|-23.5325125|-46.6764949|Rua|Perdizes|0.0
112|2|exclusive|set_up|3|0|1|2030000.0|select|FOR_SALE|559.358|2|1|-23.5605629|-46.66659|Rua|Jardim america|0.0
44|2|exclusive|ready_to_move|8|1|0|290000.0|market|FOR_SALE|268.548|0|0|-23.5352444|-46.6317516|Rua|Bom retiro|0.0
210|3|exclusive|set_up|9|0|2|2800000.0|select|FOR_SALE|1101.13|2|0|-23.5430943|-46.6609758|Rua|Higienopolis|0.0
123|3|non_exclusive|ready_to_move|4|1|2|1250000.0|market|FOR_SALE|259.738|1|1|-23.5464347|-46.6934022|Rua|Vila madalena|0.0
33|1|exclusive|set_up|10|0|1|645000.0|select|FOR_SALE|715.183|1|1|-23.5718554|-46.6535788|Rua|Jardim paulista|0.0
40|1|exclusive|ready_to_move|9|1|1|690000.0|market|FOR_SALE|1484.46|0|1|-23.5969591|-46.6748027|Rua|Vila olimpia|0.0
212|3|exclusive|ready_to_move|9|0|3|2660000.0|select|FOR_SALE|911.706|3|0|-23.5435809|-46.6590228|Rua|Higienopolis|0.0
36|1|non_exclusive|ready_to_move|7|1|1|612000.0|market|FOR_SALE|1116.41|0|1|-23.5962441|-46.6697625|Rua|Vila nova conceicao|0.0
175|3|exclusive|ready_to_move|5|0|2|2545000.0|select|SOLD|542.986|3|0|-23.5604273|-46.6652229|Alameda|Jardim america|0.0
70|2|exclusive|ready_to_move|7|1|0|699000.0|market|FOR_SALE|225.553|0|1|-23.559208|-46.6616818|Rua|Jardim america|0.0
124|3|exclusive|set_up|3|0|2|1460000.0|select|FOR_SALE|1500.73|3|0|-23.5415155|-46.70459|Rua|Vila madalena|0.0
119|3|exclusive|ready_to_move|13|1|2|450000.0|market|FOR_SALE|2885.56|0|1|-23.6610812|-46.6784287|Avenida|Cidade ademar|0.0
142|2|exclusive|set_up|1|0|2|1590000.0|select|FOR_SALE|548.514|1|0|-23.5680974|-46.6544623|Alameda|Jardim paulista|0.0
109|3|exclusive|ready_to_move|19|1|2|1230000.0|market|FOR_SALE|2325.1|3|1|-23.6359094|-46.6641604|Rua|Campo belo|0.0
201|3|exclusive|final_details|9|0|2|3320000.0|select|FOR_SALE|1804.09|1|0|-23.5890195|-46.6703569|Rua|Vila nova conceicao|0.0
57|2|non_exclusive|ready_to_move|16|1|1|357000.0|market|FOR_SALE|1828.28|0|0|-23.4926871|-46.6391139|Rua|Santana|0.0
216|3|exclusive|set_up|10|0|3|1780000.0|select|FOR_SALE|1017.05|2|0|-23.6251349|-46.674952|Rua|Campo belo|0.0
81|2|non_exclusive|ready_to_move|7|1|1|675000.0|market|FOR_SALE|1736.32|0|1|-23.5991253|-46.6810787|Rua|Vila olimpia|0.0
239|3|exclusive|quality_inspection|9|0|2|3570000.0|select|FOR_SALE|338.377|3|0|-23.5602621|-46.6614718|Alameda|Jardim america|0.0
52|1|exclusive|ready_to_move|13|1|1|300000.0|market|FOR_SALE|993.721|0|1|-23.60106826|-46.58550966|Avenida|Ipiranga|0.0
153|2|exclusive|set_up|7|0|1|1650000.0|select|FOR_SALE|716.255|1|0|-23.5692214|-46.656812|Rua|Jardim paulista|0.0
233|4|exclusive|ready_to_move|10|1|3|2000000.0|market|FOR_SALE|1372.78|3|1|-23.625349|-46.670578|Rua|Campo belo|0.0
80|2|exclusive|final_details|12|0|1|861000.0|select|FOR_SALE|961.579|1|0|-23.5413968|-46.6831453|Rua|Sumare|0.0
85|2|exclusive|ready_to_move|2|1|0|424000.0|market|FOR_SALE|556.051|1|0|-23.5338247|-46.6505777|Rua|Bom retiro|0.0
142|3|exclusive|finishments|10|0|2|1770000.0|select|FOR_SALE|342.677|1|0|-23.568778|-46.6911241|Rua|Pinheiros|0.0
83|3|non_exclusive|ready_to_move|2|1|2|550000.0|market|FOR_SALE|1589.37|1|0|-23.5024077|-46.6059494|Rua|Vila guilherme|0.0
68|2|exclusive|set_up|5|0|1|848000.0|select|FOR_SALE|586.222|0|0|-23.5468736|-46.6575477|Rua|Higienopolis|0.0
126|3|non_exclusive|ready_to_move|5|1|1|1350000.0|market|FOR_SALE|373.846|1|1|-23.5754462|-46.6447094|Rua|Paraiso|0.0
112|2|exclusive|ready_to_move|2|0|1|1480000.0|select|SOLD|536.966|1|0|-23.5589031|-46.6671153|Alameda|Jardim america|0.0
282|3|exclusive|set_up|3|0|3|2530000.0|select|FOR_SALE|1129.47|3|0|-23.5435749|-46.6616651|Rua|Higienopolis|0.0
52|1|non_exclusive|ready_to_move|15|1|0|350000.0|market|FOR_SALE|137.544|0|1|-23.5359804|-46.635828|Avenida|Republica|2.27
108|3|exclusive|set_up|1|0|1|1650000.0|select|FOR_SALE|1973.92|1|0|-23.581429|-46.6742464|Rua|Itaim bibi|0.0
100|3|non_exclusive|ready_to_move|10|1|2|1300000.0|market|FOR_SALE|914.879|1|1|-23.5668886|-46.6624209|Alameda|Jardim america|0.0
169|3|exclusive|ready_to_move|2|0|2|2290000.0|select|SOLD|679.83|3|0|-23.6012791|-46.6682784|Rua|Moema passaros|0.0
106|3|exclusive|set_up|9|0|1|1490000.0|select|FOR_SALE|664.807|1|0|-23.5616824|-46.6655504|Rua|Jardim america|0.0
72|2|exclusive|ready_to_move|9|1|1|685000.0|market|FOR_SALE|432.471|0|1|-23.554734|-46.6787997|Rua|Pinheiros|0.0
106|2|exclusive|ready_to_move|8|0|2|1490000.0|select|FOR_SALE|1849.06|2|0|-23.5792587|-46.672958|Rua|Itaim bibi|0.0
102|2|exclusive|ready_to_move|14|1|2|1330000.0|market|FOR_SALE|390.851|2|0|-23.6208425|-46.6845247|Rua|Brooklin|0.0
131|3|exclusive|final_details|7|0|1|2740000.0|select|FOR_SALE|2258.76|1|0|-23.5833037|-46.6722366|Rua|Itaim bibi|0.0
54|2|non_exclusive|ready_to_move|7|1|1|480000.0|market|FOR_SALE|1861.15|0|0|-23.528687|-46.6853935|Rua|Vila romana|0.0
244|3|exclusive|ready_to_move|14|0|3|3930000.0|select|SOLD|618.92|3|0|-23.5685205|-46.6560747|Alameda|Jardim paulista|0.0
86|3|non_exclusive|ready_to_move|11|1|2|719000.0|market|FOR_SALE|548.183|1|0|-23.588083|-46.628404|Rua|Chacara klabin|0.0
126|3|exclusive|set_up|1|0|2|1730000.0|select|FOR_SALE|2349.09|1|0|-23.5943934|-46.6843771|Rua|Vila olimpia|0.0
155|3|exclusive|ready_to_move|6|1|2|670000.0|market|FOR_SALE|2637.24|1|1|-23.6703921|-46.6903266|Rua|Campo grande|0.0
138|2|exclusive|ready_to_move|8|0|1|1915000.0|select|FOR_SALE|313.446|1|0|-23.5631579|-46.6709998|Rua|Jardim america|0.0
46|2|non_exclusive|ready_to_move|11|1|1|370000.0|market|FOR_SALE|671.291|0|1|-23.5532985|-46.6476829|Avenida|Bela vista|0.0
87|3|exclusive|set_up|6|0|2|1020000.0|select|FOR_SALE|1225.09|1|0|-23.5417566|-46.7017618|Rua|Vila madalena|0.0
63|2|non_exclusive|ready_to_move|18|1|2|800000.0|market|FOR_SALE|1802.18|1|1|-23.580098|-46.616903|Rua|Chacara klabin|0.0
121|2|exclusive|set_up|11|0|2|1500000.0|select|FOR_SALE|2375.12|1|0|-23.594536|-46.684926|Rua|Vila olimpia|0.0
48|1|exclusive|ready_to_move|10|1|1|425000.0|market|FOR_SALE|3743.67|0|1|-23.5364516|-46.7259631|Avenida|Vila leopoldina|0.0
102|2|exclusive|final_details|8|0|2|1410000.0|select|FOR_SALE|574.754|2|0|-23.6090846|-46.6634669|Avenida|Moema indios|0.0
83|2|non_exclusive|ready_to_move|11|1|0|498000.0|market|FOR_SALE|747.974|0|0|-23.5918475|-46.6479093|Rua|Vila mariana|0.0
199|3|exclusive|set_up|20|0|3|2760000.0|select|FOR_SALE|267.527|3|0|-23.6039691|-46.6645214|Avenida|Moema passaros|0.0
75|3|exclusive|ready_to_move|3|1|1|675000.0|market|FOR_SALE|1884.16|1|0|-23.598362|-46.6822966|Rua|Vila olimpia|0.0
86|2|exclusive|set_up|3|0|2|1280000.0|select|SOLD|754.946|2|0|-23.5700276|-46.6546592|Alameda|Jardim paulista|0.0
107|3|exclusive|ready_to_move|4|1|2|1650000.0|market|FOR_SALE|530.633|1|1|-23.5585093|-46.6555847|Rua|Bela vista|0.0
84|2|exclusive|set_up|5|0|2|898000.0|select|FOR_SALE|497.887|1|0|-23.5989619|-46.6318012|Rua|Chacara klabin|0.0
80|2|exclusive|ready_to_move|5|1|2|870000.0|market|FOR_SALE|1646.17|1|0|-23.527501|-46.68344|Rua|Vila romana|0.0
127|2|exclusive|set_up|2|0|2|1440000.0|select|FOR_SALE|859.515|2|0|-23.5422344|-46.6979658|Praça|Vila madalena|0.0
93|2|exclusive|ready_to_move|4|1|2|790000.0|market|FOR_SALE|710.96|0|1|-23.603809|-46.669959|Avenida|Moema passaros|0.0
209|4|exclusive|ready_to_move|7|0|3|3450000.0|select|FOR_SALE|866.686|2|0|-23.5706441|-46.6568133|Rua|Jardim paulista|0.0
150|3|exclusive|ready_to_move|1|1|2|1250000.0|market|FOR_SALE|2725.03|1|1|-23.5392174|-46.7164294|Rua|Alto de pinheiros|2.27
90|2|exclusive|set_up|3|0|1|1260000.0|select|FOR_SALE|935.599|1|0|-23.600625|-46.6706878|Rua|Moema passaros|0.0
114|3|exclusive|ready_to_move|1|1|2|1150000.0|market|FOR_SALE|976.716|1|1|-23.5901446|-46.7151607|Rua|Morumbi|0.0
143|4|exclusive|set_up|7|0|2|1830000.0|select|FOR_SALE|1036.79|2|0|-23.6017056|-46.6733327|Rua|Moema passaros|0.0
57|2|non_exclusive|ready_to_move|9|1|1|280000.0|market|FOR_SALE|3099.61|0|0|-23.6677527|-46.6606894|Rua|Cidade ademar|0.0
70|2|exclusive|set_up|13|0|2|1230000.0|select|FOR_SALE|710.244|1|0|-23.5573296|-46.6786312|Rua|Pinheiros|0.0
119|3|exclusive|ready_to_move|4|1|1|900000.0|market|FOR_SALE|789.445|0|0|-23.5759967|-46.6488029|Rua|Paraiso|0.0
142|3|exclusive|set_up|13|0|2|1840000.0|select|FOR_SALE|874.573|1|0|-23.6005823|-46.6700375|Rua|Moema passaros|0.0
60|3|exclusive|ready_to_move|19|1|1|630000.0|market|FOR_SALE|1971.06|1|1|-23.5288459|-46.688002|Rua|Vila romana|0.0
53|0|exclusive|set_up|7|0|1|835000.0|select|FOR_SALE|2044.04|0|0|-23.5961949|-46.6820759|Rua|Vila olimpia|0.0
366|4|exclusive|ready_to_move|0|1|6|4400000.0|market|FOR_SALE|2999.58|4|1|-23.5332388|-46.716566|Rua|Alto da lapa|0.0
71|2|exclusive|set_up|12|0|1|904000.0|select|FOR_SALE|1051.63|0|0|-23.5354484|-46.6661304|Rua|Perdizes|0.0
60|2|exclusive|ready_to_move|6|1|1|510000.0|select|FOR_SALE|1780.83|0|0|-23.5801454|-46.6177239|Rua|Chacara klabin|0.0
71|2|exclusive|ready_to_move|14|1|2|980000.0|market|FOR_SALE|785.064|1|1|-23.560371|-46.6885719|Rua|Vila madalena|0.0
88|3|non_exclusive|ready_to_move|8|1|1|1100000.0|market|FOR_SALE|2362.82|1|1|-23.5864655|-46.67612|Rua|Itaim bibi|0.0
70|2|exclusive|set_up|6|0|1|1070000.0|select|FOR_SALE|727.801|0|0|-23.6098421|-46.6612398|Avenida|Moema indios|0.0
158|3|exclusive|ready_to_move|5|1|1|1690000.0|market|FOR_SALE|988.761|1|1|-23.5714181|-46.6580318|Alameda|Jardim paulista|0.0
87|3|exclusive|set_up|12|0|1|1125000.0|select|FOR_SALE|746.11|0|0|-23.5573179|-46.6800692|Rua|Pinheiros|0.0
40|1|exclusive|ready_to_move|4|1|1|450000.0|market|FOR_SALE|683.713|0|0|-23.5550981|-46.6519371|Rua|Bela vista|0.0
174|3|exclusive|set_up|7|0|2|2940000.0|select|FOR_SALE|2317.65|1|0|-23.586305|-46.6751355|Rua|Itaim bibi|0.0
125|3|exclusive|ready_to_move|2|1|2|1160000.0|market|FOR_SALE|1833.81|2|0|-23.5850556|-46.6055457|Rua|Ipiranga|0.0
142|4|exclusive|ready_to_move|2|1|2|1550000.0|market|FOR_SALE|830.628|1|1|-23.5643327|-46.6637262|Rua|Jardim america|0.0
155|3|exclusive|set_up|8|0|1|1430000.0|select|FOR_SALE|327.329|1|0|-23.5343714|-46.6590984|Rua|Santa cecilia|0.0
168|3|exclusive|ready_to_move|10|1|1|1490000.0|market|FOR_SALE|600.745|0|1|-23.5387022|-46.6576939|Rua|Santa cecilia|0.0
244|3|exclusive|set_up|6|0|2|3120000.0|select|FOR_SALE|1189.14|1|0|-23.5427702|-46.6618875|Rua|Higienopolis|0.0
122|3|exclusive|ready_to_move|8|1|0|990000.0|market|FOR_SALE|315.069|2|1|-23.5388051|-46.6518348|Rua|Santa cecilia|0.0
33|1|exclusive|set_up|10|0|1|572000.0|select|FOR_SALE|715.183|0|0|-23.5718554|-46.6535788|Rua|Jardim paulista|0.0
84|3|exclusive|ready_to_move|6|1|1|550000.0|market|SOLD|2156.86|0|0|-23.5269953|-46.6916353|Rua|Vila romana|0.0
65|2|exclusive|set_up|6|0|1|923000.0|select|FOR_SALE|1922.07|0|0|-23.5981749|-46.6826165|Rua|Vila olimpia|0.0
61|1|exclusive|set_up|4|0|2|943000.0|select|FOR_SALE|891.792|1|0|-23.5544106|-46.6911599|Rua|Vila madalena|0.0
130|4|exclusive|ready_to_move|2|1|3|1440000.0|market|FOR_SALE|420.406|1|1|-23.5500717|-46.6899012|Rua|Vila madalena|0.0
108|3|exclusive|set_up|9|0|1|1620000.0|select|FOR_SALE|725.019|1|0|-23.5634452|-46.6633479|Rua|Jardim america|0.0
51|1|exclusive|ready_to_move|11|1|1|950000.0|market|FOR_SALE|2349.09|0|0|-23.5943934|-46.6843771|Rua|Vila olimpia|0.0
106|2|exclusive|set_up|3|0|1|1010000.0|select|FOR_SALE|343.931|1|0|-23.566209|-46.6456436|Rua|Bela vista|0.0
71|2|exclusive|ready_to_move|5|1|1|640000.0|market|FOR_SALE|1044.3|0|1|-23.5783191|-46.6509243|Rua|Paraiso|0.0
90|2|exclusive|set_up|3|0|1|1260000.0|select|FOR_SALE|935.599|1|0|-23.600625|-46.6706878|Rua|Moema passaros|0.0
59|2|exclusive|ready_to_move|4|1|1|350000.0|market|FOR_SALE|388.788|0|0|-23.6431|-46.64001|Rua|Jabaquara|0.0
71|2|exclusive|set_up|5|0|1|990000.0|select|FOR_SALE|398.287|0|0|-23.5542992|-46.6791127|Rua|Pinheiros|0.0
95|2|exclusive|set_up|10|0|1|1544700.0|select|FOR_SALE|683.467|1|0|-23.5632468|-46.6625702|Alameda|Jardim america|0.0
135|3|exclusive|set_up|1|0|2|1560000.0|select|FOR_SALE|1270.99|1|0|-23.5371987|-46.6696167|Rua|Perdizes|0.0
306|3|exclusive|set_up|18|0|3|4860000.0|select|FOR_SALE|598.736|1|0|-23.565769|-46.6595556|Alameda|Jardim america|0.0
93|2|non_exclusive|ready_to_move|3|1|0|450000.0|market|FOR_SALE|450.831|0|0|-23.5622835|-46.6431017|Rua|Bela vista|0.0
261|4|exclusive|set_up|3|0|3|5080000.0|select|FOR_SALE|1872.96|2|0|-23.5884014|-46.6705302|Rua|Vila nova conceicao|0.0
64|2|exclusive|ready_to_move|6|1|1|770000.0|market|FOR_SALE|229.704|1|1|-23.629228|-46.688691|Rua|Santo amaro|0.0
54|1|exclusive|set_up|10|0|1|835000.0|select|FOR_SALE|2344.61|0|1|-23.5859582|-46.675056|Rua|Itaim bibi|0.0
95|3|exclusive|set_up|3|0|2|1470000.0|select|FOR_SALE|343.449|3|0|-23.6063222|-46.6611454|Avenida|Moema indios|0.0
55|2|exclusive|finishments|5|0|1|725000.0|select|FOR_SALE|854.514|0|0|-23.6012491|-46.6700682|Rua|Moema passaros|0.0
130|3|exclusive|ready_to_move|9|1|2|1340000.0|market|FOR_SALE|1816.88|1|1|-23.5796486|-46.619149|Rua|Chacara klabin|0.0
106|2|exclusive|set_up|9|0|2|1270000.0|select|FOR_SALE|607.718|2|0|-23.5518514|-46.6905232|Rua|Vila madalena|0.0
64|2|exclusive|ready_to_move|2|1|1|600000.0|market|FOR_SALE|380.069|0|0|-23.549786|-46.6903986|Rua|Vila madalena|0.0
198|3|exclusive|set_up|13|0|2|2060000.0|select|FOR_SALE|1295.62|1|0|-23.5408425|-46.6713292|Rua|Perdizes|0.0
49|2|exclusive|ready_to_move|4|1|1|260000.0|market|FOR_SALE|2545.67|0|0|-23.6035585|-46.7403846|Rua|Vila sonia|4.55
46|1|exclusive|set_up|5|0|1|746000.0|select|FOR_SALE|2376.2|1|0|-23.5875873|-46.6777803|Rua|Itaim bibi|0.0
50|2|non_exclusive|ready_to_move|3|1|1|275000.0|market|FOR_SALE|227.274|0|0|-23.5466719|-46.6177082|Rua|Bras|0.0
140|3|exclusive|set_up|16|0|1|1830000.0|select|FOR_SALE|468.36|2|0|-23.6005563|-46.6654519|Avenida|Moema passaros|0.0
57|2|exclusive|ready_to_move|21|1|1|420000.0|market|FOR_SALE|1670.46|1|1|-23.5703151|-46.5759618|Rua|Agua rasa|2.27
212|3|exclusive|ready_to_move|16|0|2|4140000.0|select|FOR_SALE|1776.3|1|0|-23.5895746|-46.6708768|Rua|Vila nova conceicao|0.0
123|2|non_exclusive|ready_to_move|14|1|3|1400000.0|market|FOR_SALE|1646.89|1|1|-23.5307263|-46.6826738|Rua|Perdizes|0.0
39|1|exclusive|set_up|2|0|1|621000.0|select|FOR_SALE|966.165|1|0|-23.6023959|-46.6732955|Avenida|Moema passaros|0.0
104|3|exclusive|ready_to_move|1|1|2|870000.0|market|FOR_SALE|3077.23|1|1|-23.532728|-46.7171241|Rua|Alto da lapa|0.0
75|3|exclusive|set_up|13|0|1|623000.0|select|FOR_SALE|2330.89|0|0|-23.530329|-46.705566|Rua|Vila romana|0.0
124|3|exclusive|ready_to_move|7|1|2|1705000.0|market|FOR_SALE|1096.94|3|0|-23.6008274|-46.6725488|Rua|Moema passaros|0.0
83|3|exclusive|set_up|5|0|1|1170000.0|select|FOR_SALE|762.941|0|0|-23.6020722|-46.6693546|Rua|Moema passaros|0.0
100|2|non_exclusive|ready_to_move|1|1|1|1350000.0|market|FOR_SALE|1039.03|1|1|-23.574854|-46.655201|Rua|Paraiso|0.0
198|3|exclusive|quality_inspection|2|0|2|3190000.0|select|FOR_SALE|642.309|1|0|-23.5665966|-46.6594848|Rua|Jardim america|0.0
166|3|exclusive|ready_to_move|10|1|1|1880000.0|market|FOR_SALE|702.146|1|1|-23.5657504|-46.6607026|Rua|Jardim america|0.0
112|3|exclusive|ready_to_move|12|1|2|990000.0|select|FOR_SALE|1040.57|1|0|-23.5405102|-46.6829027|Rua|Sumare|0.0
60|2|exclusive|ready_to_move|14|1|1|470000.0|market|FOR_SALE|3055.66|1|1|-23.5114114|-46.692829|Avenida|Barra funda|0.0
125|3|exclusive|set_up|1|0|2|1420000.0|select|FOR_SALE|907.916|1|0|-23.5329994|-46.6718735|Rua|Perdizes|0.0
92|3|exclusive|ready_to_move|1|1|1|700000.0|market|FOR_SALE|458.078|1|1|-23.541139|-46.6530675|Rua|Santa cecilia|0.0
63|2|exclusive|final_details|16|0|2|774000.0|select|FOR_SALE|1802.18|1|0|-23.580098|-46.616903|Rua|Chacara klabin|0.0
33|1|exclusive|ready_to_move|7|1|0|210000.0|market|FOR_SALE|1302.93|0|1|-23.5595616|-46.6147609|Avenida|Cambuci|0.0
58|2|exclusive|set_up|3|0|1|784000.0|select|FOR_SALE|1978.39|1|0|-23.5987776|-46.6839451|Avenida|Vila olimpia|0.0
125|3|exclusive|ready_to_move|9|1|1|1330000.0|home_flipping|FOR_SALE|460.555|0|1|-23.5998426|-46.6644322|Avenida|Moema passaros|0.0
155|4|exclusive|set_up|4|0|3|1950000.0|select|FOR_SALE|916.785|4|0|-23.6090938|-46.6555495|Alameda|Moema indios|0.0
55|2|exclusive|ready_to_move|4|1|2|359000.0|market|FOR_SALE|1092.69|1|1|-23.6341531|-46.7348023|Rua|Vila andrade|0.0
140|3|exclusive|set_up|6|0|1|1660000.0|select|FOR_SALE|1061.53|1|0|-23.5352426|-46.6697791|Rua|Perdizes|0.0
62|2|exclusive|ready_to_move|17|1|1|550000.0|market|FOR_SALE|560.05|1|0|-23.607068|-46.6109714|Rua|Ipiranga|0.0
101|3|exclusive|set_up|14|0|1|1310000.0|select|FOR_SALE|688.879|1|0|-23.552589|-46.6909315|Rua|Vila madalena|0.0
49|2|non_exclusive|ready_to_move|15|1|1|300000.0|market|FOR_SALE|2457.85|0|1|-23.6221672|-46.7300028|Rua|Vila andrade|0.0
207|3|exclusive|ready_to_move|5|0|2|3050000.0|select|FOR_SALE|723.326|1|0|-23.565443|-46.6610624|Rua|Jardim america|0.0
105|2|non_exclusive|ready_to_move|6|1|1|1200000.0|market|FOR_SALE|1357.87|1|1|-23.54075|-46.67031|Rua|Perdizes|0.0
60|2|exclusive|set_up|7|0|1|835000.0|select|FOR_SALE|568.887|1|0|-23.5513742|-46.6895759|Rua|Vila madalena|0.0
98|2|exclusive|ready_to_move|4|1|2|800000.0|market|FOR_SALE|3386.82|2|1|-23.5222747|-46.7111776|Rua|Lapa|4.55
307|4|exclusive|set_up|6|0|6|3250000.0|select|FOR_SALE|1063.78|3|0|-23.5408779|-46.6627006|Rua|Higienopolis|0.0
50|1|exclusive|set_up|4|0|0|618000.0|select|FOR_SALE|228.939|0|0|-23.5408717|-46.6506805|Rua|Santa cecilia|0.0
40|1|non_exclusive|ready_to_move|5|1|1|550000.0|market|FOR_SALE|649.51|0|0|-23.6091433|-46.6626286|Alameda|Moema indios|0.0
98|2|exclusive|set_up|8|0|1|1230000.0|select|FOR_SALE|331.507|1|0|-23.5482841|-46.6554304|Rua|Higienopolis|0.0
82|2|exclusive|ready_to_move|7|1|1|1350000.0|market|FOR_SALE|588.658|1|0|-23.5624189|-46.6965657|Rua|Pinheiros|0.0
293|3|exclusive|ready_to_move|8|0|4|6350000.0|select|FOR_SALE|1630.58|3|0|-23.5908455|-46.6704021|Rua|Vila nova conceicao|0.0
61|2|exclusive|ready_to_move|0|1|0|479000.0|market|FOR_SALE|417.627|0|0|-23.5526919|-46.6812106|Rua|Vila madalena|0.0
108|2|exclusive|set_up|6|0|1|1660000.0|select|FOR_SALE|725.019|1|0|-23.5634452|-46.6633479|Rua|Jardim america|0.0
221|5|non_exclusive|ready_to_move|3|1|2|985000.0|market|FOR_SALE|2888.47|2|1|-23.6119312|-46.7291|Rua|Vila sonia|4.55
69|2|exclusive|set_up|8|0|2|883000.0|select|FOR_SALE|2174.82|1|0|-23.5313871|-46.7045585|Rua|Vila romana|0.0
115|3|non_exclusive|ready_to_move|3|1|2|1200000.0|market|FOR_SALE|956.422|1|1|-23.6217705|-46.6730862|Rua|Campo belo|0.0
105|3|exclusive|set_up|2|0|1|929000.0|select|FOR_SALE|949.824|1|0|-23.5343423|-46.6691311|Rua|Perdizes|0.0
55|2|non_exclusive|ready_to_move|1|1|1|260000.0|market|FOR_SALE|4331.92|0|1|-23.4774725|-46.6572952|Rua|Cachoeirinha|0.0
206|3|exclusive|ready_to_move|7|0|2|2750000.0|select|FOR_SALE|1188.91|1|0|-23.5727139|-46.6596735|Alameda|Jardim paulista|0.0
59|2|non_exclusive|ready_to_move|2|1|0|350000.0|market|FOR_SALE|2464.96|0|0|-23.5260802|-46.7005791|Rua|Vila romana|0.0
42|1|exclusive|final_details|8|0|1|882000.0|select|FOR_SALE|1467.94|0|0|-23.5937562|-46.671919|Rua|Vila nova conceicao|0.0
70|1|non_exclusive|ready_to_move|15|1|1|995000.0|market|FOR_SALE|1761.93|1|1|-23.5998913|-46.6821916|Avenida|Vila olimpia|0.0
30|0|exclusive|ready_to_move|10|0|1|526000.0|select|FOR_SALE|1025.49|0|0|-23.5317739|-46.6751802|Rua|Perdizes|0.0
67|2|exclusive|ready_to_move|5|1|1|780000.0|market|FOR_SALE|1703.95|1|1|-23.540877|-46.7064596|Praça|Vila madalena|0.0
222|3|exclusive|set_up|10|0|2|3190000.0|select|FOR_SALE|605.971|1|0|-23.568237|-46.656591|Alameda|Jardim paulista|0.0
25|1|non_exclusive|ready_to_move|1|1|1|350000.0|market|FOR_SALE|786.156|0|1|-23.556016|-46.651855|Rua|Bela vista|0.0
145|3|exclusive|ready_to_move|6|1|2|1260467.0|select|FOR_SALE|872.813|1|0|-23.5879285|-46.6433128|Rua|Vila mariana|0.0
